,지역,시군구,제목,모집기관,봉사기간
1,대전광역시,유성구,반찬지원및 식사봉사,사계절청소년회복지원시설,2019-06-28 ~ 2019-09-27
2,대전광역시,유성구,"국립대전현충원 묘역정화활동 ~ 9. 30 / 평일 오전, 09:30 ~ 최대 3시간)",국립대전현충원,2019-09-16 ~ 2019-09-30
3,대전광역시,유성구,"국립대전현충원 묘역정화활동 ~ 9. 30 / 평일 오후, 13:30 ~ 최대 3시간)",국립대전현충원,2019-09-16 ~ 2019-09-30
4,대전광역시,유성구,대전광역시 동구 치매안심센터 자원봉사자 모집,동구보건소 치매안심센터,2019-09-02 ~ 2019-09-30
5,대전광역시,유성구,대전광역시 동구 치매안심센터 자원봉사자 모집,동구보건소 치매안심센터,2019-09-02 ~ 2019-09-30
6,대전광역시,유성구,대전광역시 동구 치매안심센터 자원봉사자 모집,동구보건소 치매안심센터,2019-09-02 ~ 2019-09-30
7,대전광역시,유성구,"[안산도서관] ""책 읽어주세요"" 자원봉사",안산도서관,2019-07-20 ~ 2019-09-28
8,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-30 ~ 2019-09-30
9,대전광역시,유성구,"심폐소생술 능력 습득 & 홍보활동/중복신청불가, 연1회 자원봉사시간 인정",유성구심폐소생술교육센터,2019-09-02 ~ 2019-09-30
0,대전광역시,유성구,의료 취약 계층을 위한 외국어 번역봉사,사랑과행복나눔마을학교,2019-07-01 ~ 2019-09-30
1,대전광역시,유성구,"노인이동도움, 프로그램 도움 및 식사도움 및 환경정리",사랑복지실버케어센터,2019-07-01 ~ 2019-09-30
2,대전광역시,유성구,섬김주간보호센터에서 자원봉사자분들을 모집합니다,섬김주간보호센터,2019-07-01 ~ 2019-09-30
3,대전광역시,유성구,바이올린 프로그램 보조,한빛지역아동센터,2019-07-01 ~ 2019-09-30
4,대전광역시,유성구,동구국민체육센터 업무보조,동구국민체육센터,2019-07-01 ~ 2019-09-30
5,대전광역시,유성구,[예사랑 실버케어 병설 주간보호],예사랑 실버케어 요양원,2019-07-01 ~ 2019-09-30
6,대전광역시,유성구,[예사랑 실버케어 요양원 활동보조],예사랑 실버케어 요양원,2019-07-01 ~ 2019-09-30
7,대전광역시,유성구,예사랑 실버케어에서 어르신 대상으로 교육 을 시행.,예사랑 실버케어 요양원,2019-07-01 ~ 2019-09-30
8,대전광역시,유성구,예사랑실버케어 병설 주간보호 에서 어르신 대상으로 교육 을 시행,예사랑 실버케어 요양원,2019-07-01 ~ 2019-09-30
9,대전광역시,유성구,[예사랑 실버케어 요양원 공연봉사],예사랑 실버케어 요양원,2019-07-01 ~ 2019-09-30
0,대전광역시,유성구,[예사랑 실버케어 요양원 환경정리],예사랑 실버케어 요양원,2019-07-01 ~ 2019-09-30
1,대전광역시,유성구,어르신 활동보조 및 청소 말벗 해드리기,동춘요양원,2019-07-01 ~ 2019-09-30
2,대전광역시,유성구,어르신 프로그램보조 및 진행,동춘요양원,2019-07-01 ~ 2019-09-30
3,대전광역시,유성구,송촌요양원 일상생활보조,송촌요양원,2019-07-01 ~ 2019-09-30
